"Legacy Identifier","Identifier","Alternate Identifier","Title#1","Description#1","Description#2","Subject 1#1","Subject Type 1#1","Subject 2#1","Subject Type 2#1","Subject 3#1","Subject Type 3#1","Subject 4#1","Subject Type 4#1","Subject 5#1","Subject Type 5#1","Subject 6#1","Subject Type 6#1","Subject 6#2","Subject Type 6#2","Subject 6#3","Subject Type 6#3","Subject 6#4","Subject Type 6#4","Subject 6#5","Subject Type 6#5","Subject 6#6","Subject Type 6#6","Subject 6#7","Subject Type 6#7","Type#1","Source#1","Relation#1","Relation Type#1","Relation#2","Coverage Spatial#1","Coverage Spatial Type#1","Coverage Spatial#2","Coverage Spatial Type#2","Creator#1","Creator Type#1","Creator 2#1","Creator Type 2#1","Creator 3#1","Creator Type 3#1","Creator 4#1","Creator Type 4#1","Creator 5#1","Creator Type 5#1","Creator 5#2","Creator Type 5#2","Creator 5#3","Publisher#1","Publisher#2","Contributor 1#1","Contributor Type 1#1","Contributor 2#1","Contributor Type 2#1","Contributor 3#1","Contributor Type 3#1","Rights#1","Date#1","Date Type#1","Date#2","Date Type#2","Format Extent#1","Format Medium#1","Format Media Type#1","Format Medium#2","Format Medium#3","Language#1","Language 2#1","Language 3#1","Language#2","Language 3#2","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"RZAC2_208b","JRRZ0004S0050N0006","narv_schachterShalomi_niggunSeminar6","Niggun Seminar, Part 6 of 10","Niggun Seminar, Part 6 of 10. Rabbi Zalman Schachter-Shalomi leads a group in singing niggunim and prayers. It is uncleear what type of gathering this is. Some of the sound quality is very poor.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Nigunim","lcsh","Judaism-liturgy","lcsh","Hasidism","lcsh","Mysticism--Judaism","lcsh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0050","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","0:31:46","audio/mp3","","","","English","Hebrew","","","","1101550","4546","narv_schachterShalomi_niggunSeminar6.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101550~142688"
"RZAC2_209a","JRRZ0004S0050N0007","narv_schachterShalomi_niggunSeminar7","Niggun Seminar, Part 7 of 10","Niggun Seminar, Part 7 of 10. Rabbi Zalman Schachter-Shalomi leads a group in singing niggunim and prayers. It is uncleear what type of gathering this is. Some of the sound quality is very poor.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Nigunim","lcsh","Judaism-liturgy","lcsh","Hasidism","lcsh","Mysticism--Judaism","lcsh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0050","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","0:31:29","audio/mp3","","","","English","Hebrew","","","","1101551","4546","narv_schachterShalomi_niggunSeminar7.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101551~142687"
"RZAC2_209b","JRRZ0004S0050N0008","narv_schachterShalomi_niggunSeminar8","Niggun Seminar, Part 8 of 10","Niggun Seminar, Part 8 of 10. Rabbi Zalman Schachter-Shalomi leads a group in singing niggunim and prayers. It is uncleear what type of gathering this is. Some of the sound quality is very poor.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Nigunim","lcsh","Judaism-liturgy","lcsh","Hasidism","lcsh","Mysticism--Judaism","lcsh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0050","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","0:31:28","audio/mp3","","","","English","Hebrew","","","","1101552","4546","narv_schachterShalomi_niggunSeminar8.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101552~142686"
"RZAC2_210a","JRRZ0004S0050N0009","narv_schachterShalomi_niggunSeminar9","Niggun Seminar, Part 9 of 10","Niggun Seminar, Part 9 of 10. Rabbi Zalman Schachter-Shalomi leads a group in singing niggunim and prayers. It is uncleear what type of gathering this is. Some of the sound quality is very poor.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Nigunim","lcsh","Judaism-liturgy","lcsh","Hasidism","lcsh","Mysticism--Judaism","lcsh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0050","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","0:31:46","audio/mp3","","","","English","Hebrew","","","","1101553","4546","narv_schachterShalomi_niggunSeminar9.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101553~142685"
"RZAC2_210b","JRRZ0004S0050N0010","narv_schachterShalomi_niggunSeminar10","Niggun Seminar, Part 10 of 10","Niggun Seminar, Part 10 of 10. Rabbi Zalman Schachter-Shalomi leads a group in singing niggunim and prayers. It is uncleear what type of gathering this is. Some of the sound quality is very poor.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Nigunim","lcsh","Judaism-liturgy","lcsh","Hasidism","lcsh","Mysticism--Judaism","lcsh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0050","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","0:25:08","audio/mp3","","","","English","Hebrew","","","","1101554","4546","narv_schachterShalomi_niggunSeminar10.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101554~142684"
"RZAC2_211","JRRZ0004S0051N0001","narv_schachterShalomi_schachterShalomiNigguns","Schachter-Shalomi Nigguns","Schachter-Shalomi Nigguns. A recording of Reb Zalman teaching nigguns.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Nigunim","lcsh","Hasidism","lcsh","Mysticism--Judaism","lcsh","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","0:47:51","audio/mp3","","","","English","Hebrew","","","","1101555","4546","narv_schachterShalomi_schachterShalomiNigguns.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101555~142660"
"RZAC2_212a","JRRZ0004S0052N0001","narv_schachterShalomi_zalmanTeachingNigguns1","Schachter-Shalomi teaching Nigguns, Part 1 of 2","Rabbi Zalman Schachter-Shalomi teaching Nigguns, Part 1 of 2. Reb Zalman teaching a group how to use nigguns. He talks about the importance of having a large repertoire, using scales and modes, incorporating stories and when to use certain types of nigguns.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Nigunim","lcsh","Judaism-liturgy","lcsh","Jewish renewal","lcsh","Mysticism--Judaism","lcsh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0052","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","0:47:08","audio/mp3","","","","English","Hebrew","","","","1101556","4546","narv_schachterShalomi_zalmanTeachingNigguns1.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101556~142705"
"RZAC2_212b","JRRZ0004S0052N0002","narv_schachterShalomi_zalmanTeachingNigguns2","Schachter-Shalomi teaching Nigguns, Part 1 of 2","Rabbi Zalman Schachter-Shalomi teaching Nigguns, Part 2 of 2. Reb Zalman teaching a group how to use nigguns. He talks about the importance of having a large repertoire, using scales and modes, incorporating stories and when to use certain types of nigguns.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Nigunim","lcsh","Judaism-liturgy","lcsh","Jewish renewal","lcsh","Mysticism--Judaism","lcsh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0052","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","0:42:47","audio/mp3","","","","English","Hebrew","","","","1101557","4546","narv_schachterShalomi_zalmanTeachingNigguns2.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101557~142704"
"RZAC2_213a","JRRZ0004S0053N0001","narv_schachterShalomi_psychoHalachic1","The Psycho-Halachic Process, Part 1 of 4","The Psycho-Halachic Process, Part 1 of 4. A recording created by Reb Zalman for the 5th P'nai Or Kallah. He was not able to attend in person. He talks about Paradigm Shift and Psycho-Halachah.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Jewish renewal","lcsh","P'nai Or (Organization: Philadelphia, Pa.)","lcsh","Psycho-halakhah","zsssh","Paradigm shift","zsssh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0053","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1993-07-05/1993-07-11","Created","","","0:43:42","audio/mp3","","","","English","Hebrew","","","","1101558","4546","narv_schachterShalomi_psychoHalachic1.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101558~142672"
"RZAC2_213b","JRRZ0004S0053N0002","narv_schachterShalomi_psychoHalachic2","The Psycho-Halachic Process, Part 2 of 4","The Psycho-Halachic Process, Part 2 of 4. A recording created by Reb Zalman for the 5th P'nai Or Kallah. He was not able to attend in person. He talks about Paradigm Shift and Psycho-Halachah.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Jewish renewal","lcsh","P'nai Or (Organization: Philadelphia, Pa.)","lcsh","Psycho-halakhah","zsssh","Paradigm shift","zsssh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0053","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1993-07-05/1993-07-11","Created","","","0:34:42","audio/mp3","","","","English","Hebrew","","","","1101559","4546","narv_schachterShalomi_psychoHalachic2.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101559~142671"
"RZAC2_214a","JRRZ0004S0053N0003","narv_schachterShalomi_psychoHalachic3","The Psycho-Halachic Process, Part 3 of 4","The Psycho-Halachic Process, Part 3 of 4. A recording created by Reb Zalman for the 5th P'nai Or Kallah. He was not able to attend in person. He talks about eco-kosher issues, ways Halachah laws are influenced by our current world, about old and new definitions of Jewishness, marriage and homosexuality.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Jewish renewal","lcsh","P'nai Or (Organization: Philadelphia, Pa.)","lcsh","Psycho-halakhah","zsssh","Paradigm shift","zsssh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0053","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1993-07-05/1993-07-11","Created","","","0:44:48","audio/mp3","","","","English","Hebrew","","","","1101560","4546","narv_schachterShalomi_psychoHalachic3.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101560~142670"
"RZAC2_214b","JRRZ0004S0053N0004","narv_schachterShalomi_psychoHalachic4","The Psycho-Halachic Process, Part 4 of 4","The Psycho-Halachic Process, Part 4 of 4. A recording created by Reb Zalman for the 5th P'nai Or Kallah. He was not able to attend in person. He talks about eco-kosher issues, ways Halachah laws are influenced by our current world, about old and new definitions of Jewishness, marriage and homosexuality.","","Schachter-Shalomi, Zalman, 1924-2014","lcsh","Jewish renewal","lcsh","P'nai Or (Organization: Philadelphia, Pa.)","lcsh","Psycho-halakhah","zsssh","Paradigm shift","zsssh","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0004S0053","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman, 1924-2014","Speaker","","","","","","","","","","","","","","","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1993-07-05/1993-07-11","Created","","","0:31:15","audio/mp3","","","","English","Hebrew","","","","1101561","4546","narv_schachterShalomi_psychoHalachic4.mp3","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1101561~142669"
